App Id,Name,Developers,Publishers,Metascores,Genres,Tags,Price,clean_genres,clean_tags,min owners,max owners,Hit
454490,Anna's Quest Demo,Daedalic Entertainment,Daedalic Entertainment ,74%,"['Adventure', 'Indie']","['Adventure', 'Point & Click', 'Indie', 'Female Protagonist', 'Fantasy', 'Dark Humor', 'Dark', 'Singleplayer', 'Puzzle', 'Horror', 'Atmospheric', 'Comedy']",$0.00 ,"['Adventure','Indie']","['Adventure','Point_&_Click','Indie','Female_Protagonist','Fantasy','Dark_Humor','Dark','Singleplayer','Puzzle','Horror','Atmospheric','Comedy']",0,20000,0.0
454520,MilitAnt,Xibalba Studios,Xibalba Studios,41%,"['Action', 'Indie']","['Action', 'Indie', 'Shooter', 'Platformer']",$9.99 ,"['Action','Indie']","['Action','Indie','Shooter','Platformer']",0,20000,0.0
454950,Mainlining,Rebelephant,Merge Games,73%,"['Adventure', 'Indie', 'Simulation']","['Indie', 'Hacking', 'Simulation', 'Adventure', 'Point & Click', 'Puzzle', 'Typing', 'Singleplayer', 'Pixel Graphics', 'Programming', 'Story Rich', 'Great Soundtrack', 'Memes', '2D']",$12.99 ,"['Adventure','Indie','Simulation']","['Indie','Hacking','Simulation','Adventure','Point_&_Click','Puzzle','Typing','Singleplayer','Pixel_Graphics','Programming','Story_Rich','Great_Soundtrack','Memes','2D']",20000,50000,0.0
454980,Mainlining Demo,Rebelephant,Merge Games,73%,"['Adventure', 'Indie', 'Simulation']","['Indie', 'Hacking', 'Adventure', 'Simulation', 'Point & Click', 'Typing', 'Singleplayer', 'Puzzle', 'Pixel Graphics', 'Programming', 'Great Soundtrack', 'Story Rich', 'Memes', '2D']",$0.00 ,"['Adventure','Indie','Simulation']","['Indie','Hacking','Adventure','Simulation','Point_&_Click','Typing','Singleplayer','Puzzle','Pixel_Graphics','Programming','Great_Soundtrack','Story_Rich','Memes','2D']",0,20000,0.0
455620,Zombasite Demo,Soldak Entertainment,Soldak Entertainment,66%,"['Action', 'Indie', 'RPG']","['Action', 'RPG', 'Indie', 'Zombies', 'Action RPG', 'Hack and Slash']",$0.00 ,"['Action','Indie','RPG']","['Action','RPG','Indie','Zombies','Action_RPG','Hack_and_Slash']",0,20000,0.0
455820,Omensight: Definitive Edition,Spearhead Games,Spearhead Games,75%,"['Action', 'Adventure', 'Indie', 'RPG']","['Action', 'Indie', 'Adventure', 'RPG', 'Fantasy', 'Time Travel', 'Story Rich', 'Swordplay', 'Mystery', 'Choices Matter', 'Dark Fantasy', 'Hack and Slash', 'Dynamic Narration', 'Great Soundtrack', 'Action RPG', 'Female Protagonist', 'Singleplayer']",$19.99 ,"['Action','Adventure','Indie','RPG']","['Action','Indie','Adventure','RPG','Fantasy','Time_Travel','Story_Rich','Swordplay','Mystery','Choices_Matter','Dark_Fantasy','Hack_and_Slash','Dynamic_Narration','Great_Soundtrack','Action_RPG','Female_Protagonist','Singleplayer']",50000,100000,0.0
455980,Judgment: Apocalypse Survival Simulation,Suncrash,Suncrash,72%,"['Indie', 'Simulation', 'Strategy']","['Colony Sim', 'Survival', 'Base-Building', 'Post-apocalyptic', 'Strategy', 'Simulation', 'Sandbox', 'Crafting', 'Resource Management', 'Open World', 'City Builder', 'Indie', 'Management', 'Singleplayer', 'Building', '2D', 'Sci-fi', 'Procedural Generation', 'Economy', 'Real-Time with Pause']",$19.99 ,"['Indie','Simulation','Strategy']","['Colony_Sim','Survival','Base-Building','Post-apocalyptic','Strategy','Simulation','Sandbox','Crafting','Resource_Management','Open_World','City_Builder','Indie','Management','Singleplayer','Building','2D','Sci-fi','Procedural_Generation','Economy','Real-Time_with_Pause']",100000,200000,1.0
456180,The American Dream,Samurai Punk,Samurai Punk,72%,"['Action', 'Adventure', 'Indie']","['Dark Comedy', 'Story Rich', 'Shooter', 'Adventure', 'VR', 'Satire', 'Parody ', 'Comedy', 'Funny', 'America', 'Action-Adventure', 'Dark Humor', 'Political', 'Great Soundtrack', 'Sexual Content', 'Violent', 'Singleplayer', 'FPS', 'Indie', 'Action']",$19.99 ,"['Action','Adventure','Indie']","['Dark_Comedy','Story_Rich','Shooter','Adventure','VR','Satire','Parody_','Comedy','Funny','America','Action-Adventure','Dark_Humor','Political','Great_Soundtrack','Sexual_Content','Violent','Singleplayer','FPS','Indie','Action']",0,20000,0.0
456670,Hand of Fate 2,Defiant Development,Defiant Development,80%,"['Action', 'Indie', 'RPG']","['RPG', 'Roguelike Deckbuilder', 'Card Game', 'Deckbuilding', 'Action', 'Indie', 'Action Roguelike', 'Rogue-lite', 'Singleplayer', 'Board Game', 'Fantasy', 'Rogue-like', 'Hack and Slash', 'Dungeon Crawler', 'Strategy', 'Female Protagonist', 'Choices Matter', 'Action RPG', 'Third Person', 'Atmospheric']",$29.99 ,"['Action','Indie','RPG']","['RPG','Roguelike_Deckbuilder','Card_Game','Deckbuilding','Action','Indie','Action_Roguelike','Rogue-lite','Singleplayer','Board_Game','Fantasy','Rogue-like','Hack_and_Slash','Dungeon_Crawler','Strategy','Female_Protagonist','Choices_Matter','Action_RPG','Third_Person','Atmospheric']",200000,500000,1.0
457140,Oxygen Not Included,Klei Entertainment,Klei Entertainment,86%,"['Indie', 'Simulation']","['Colony Sim', 'Base-Building', 'Survival', 'Resource Management', 'Building', 'Singleplayer', 'Simulation', 'Management', '2D', 'Sandbox', 'Strategy', 'Space', 'Indie', 'Sci-fi', 'Exploration', 'Early Access', 'Open World', 'Difficult', 'Adventure', 'Space Sim']",$24.99 ,"['Indie','Simulation']","['Colony_Sim','Base-Building','Survival','Resource_Management','Building','Singleplayer','Simulation','Management','2D','Sandbox','Strategy','Space','Indie','Sci-fi','Exploration','Early_Access','Open_World','Difficult','Adventure','Space_Sim']",1000000,2000000,1.0
457730,Mushroom Wars 2,Zillion Whales,Zillion Whales,76%,"['Action', 'Indie', 'Strategy']","['Strategy', 'Multiplayer', 'Action', 'Indie', 'RTS', 'Tower Defense', 'Tactical', '2D', 'Replay Value', 'Atmospheric', 'Classic']",$14.99 ,"['Action','Indie','Strategy']","['Strategy','Multiplayer','Action','Indie','RTS','Tower_Defense','Tactical','2D','Replay_Value','Atmospheric','Classic']",100000,200000,1.0
458000,March of the Living,Machine 22,Creaky Corpse Ltd,63%,"['Adventure', 'Indie', 'Strategy']","['Survival Horror', 'Rogue-lite', 'Perma Death', 'Survival', 'Zombies', 'Choices Matter', 'Retro', 'Rogue-like', 'RPG', 'Strategy', '2D', 'Post-apocalyptic', 'Story Rich', 'Multiple Endings', 'Procedural Generation', 'Pixel Graphics', 'Old School', 'Combat', 'Singleplayer', 'Immersive']",$14.99 ,"['Adventure','Indie','Strategy']","['Survival_Horror','Rogue-lite','Perma_Death','Survival','Zombies','Choices_Matter','Retro','Rogue-like','RPG','Strategy','2D','Post-apocalyptic','Story_Rich','Multiple_Endings','Procedural_Generation','Pixel_Graphics','Old_School','Combat','Singleplayer','Immersive']",50000,100000,0.0
458170,SpiritSphere DX,Eendhoorn Games,Eendhoorn Games,64%,"['Action', 'Casual', 'Indie', 'Sports', 'in Early Access']","['Sports', 'Action', 'Casual', 'Indie', 'Local Multiplayer']",$9.99 ,"['Action','Casual','Indie','Sports','in_Early_Access']","['Sports','Action','Casual','Indie','Local_Multiplayer']",0,20000,0.0
458680,Auto Age: Standoff,Phantom Compass,Phantom Compass,59%,"['Action', 'Indie']","['Action', 'Indie', 'Multiplayer', 'Driving', '1980s', 'Fast-Paced', '4 Player Local', 'Great Soundtrack', 'Retro', 'Team-Based', 'Cartoony', 'Co-op', 'Replay Value', 'Destruction', 'Female Protagonist', 'Online Co-Op', 'Futuristic', 'Sci-fi', 'Vehicular Combat', 'Automobile Sim']",$9.99 ,"['Action','Indie']","['Action','Indie','Multiplayer','Driving','1980s','Fast-Paced','4_Player_Local','Great_Soundtrack','Retro','Team-Based','Cartoony','Co-op','Replay_Value','Destruction','Female_Protagonist','Online_Co-Op','Futuristic','Sci-fi','Vehicular_Combat','Automobile_Sim']",0,20000,0.0
458770,WRC 6 FIA World Rally Championship,KT Racing,Nacon,68%,['Racing'],"['Racing', 'Offroad', 'Driving', 'Multiplayer', 'Automobile Sim', 'Sports', 'Simulation', 'e-sports', 'Arcade']",$44.99 ,['Racing'],"['Racing','Offroad','Driving','Multiplayer','Automobile_Sim','Sports','Simulation','e-sports','Arcade']",20000,50000,0.0
459080,YIIK: A Postmodern RPG,Ackk Studios,Ysbryd Games,64%,"['Indie', 'RPG']","['JRPG', 'Turn-Based', 'Turn-Based Strategy', 'RPG', 'Third Person', 'Psychological Horror', 'Funny', 'Story Rich', 'Surreal', 'Turn-Based Combat', 'Choices Matter', 'Multiple Endings', 'Narration', 'Anime', 'Colorful', 'Stylized', 'Mystery', 'Psychedelic', ""1990's"", 'Illuminati']",$19.99 ,"['Indie','RPG']","['JRPG','Turn-Based','Turn-Based_Strategy','RPG','Third_Person','Psychological_Horror','Funny','Story_Rich','Surreal','Turn-Based_Combat','Choices_Matter','Multiple_Endings','Narration','Anime','Colorful','Stylized','Mystery','Psychedelic',""1990's"",'Illuminati']",0,20000,0.0
459090,Masquerada: Songs and Shadows,Witching Hour Studios,Ysbryd Games,64%,"['Indie', 'RPG']","['Real-Time with Pause', 'Dark Fantasy', 'Party-Based RPG', 'RPG', 'Isometric', 'Linear', 'Magic', 'Lore-Rich', 'Story Rich', 'Drama', '2.5D', 'Hand-drawn', 'Strategy RPG', 'LGBTQ+', 'Tactical RPG', 'Colorful', 'Fantasy', 'Tactical', 'Mystery', 'Great Soundtrack']",$19.99 ,"['Indie','RPG']","['Real-Time_with_Pause','Dark_Fantasy','Party-Based_RPG','RPG','Isometric','Linear','Magic','Lore-Rich','Story_Rich','Drama','2.5D','Hand-drawn','Strategy_RPG','LGBTQ+','Tactical_RPG','Colorful','Fantasy','Tactical','Mystery','Great_Soundtrack']",50000,100000,0.0
459160,Allods Online,IT Territory,MY.GAMES,69%,"['Free to Play', 'Massively Multiplayer', 'RPG']","['Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Open World', 'Fantasy', 'Action', 'Adventure', 'Character Customization', 'FPS', 'Multiplayer', 'Action RPG', ""Beat 'em up"", '3D', 'Colorful', 'Atmospheric', 'Magic', 'Medieval', 'Combat', 'Nonlinear']",$0.00 ,"['Free_to_Play','Massively_Multiplayer','RPG']","['Free_to_Play','Massively_Multiplayer','RPG','MMORPG','Open_World','Fantasy','Action','Adventure','Character_Customization','FPS','Multiplayer','Action_RPG',""Beat_'em_up"",'3D','Colorful','Atmospheric','Magic','Medieval','Combat','Nonlinear']",50000,100000,0.0
459360,WildStar: Adventure Pack,Carbine Studios,NCSOFT,82%,"['Free to Play', 'Massively Multiplayer', 'RPG']","['Free to Play', 'Massively Multiplayer', 'RPG']",$19.99 ,"['Free_to_Play','Massively_Multiplayer','RPG']","['Free_to_Play','Massively_Multiplayer','RPG']",0,20000,0.0
459361,WildStar: Hero Pack,Carbine Studios,NCSOFT,82%,"['Free to Play', 'Massively Multiplayer', 'RPG']","['Free to Play', 'Massively Multiplayer', 'RPG']",$49.99 ,"['Free_to_Play','Massively_Multiplayer','RPG']","['Free_to_Play','Massively_Multiplayer','RPG']",0,20000,0.0
459362,WildStar: Legend Pack (NA),Carbine Studios,NCSOFT,82%,"['Free to Play', 'Massively Multiplayer', 'RPG']","['RPG', 'Massively Multiplayer', 'Free to Play']",$99.99 ,"['Free_to_Play','Massively_Multiplayer','RPG']","['RPG','Massively_Multiplayer','Free_to_Play']",0,20000,0.0
460340,Guards,Battlecruiser Games,Battlecruiser Games,49%,"['Adventure', 'Indie', 'Strategy']","['Strategy', 'Indie', 'Adventure', 'Turn-Based', 'Fantasy', 'Tactical', 'Puzzle', 'Magic', 'Tower Defense', 'Turn-Based Tactics']",$4.99 ,"['Adventure','Indie','Strategy']","['Strategy','Indie','Adventure','Turn-Based','Fantasy','Tactical','Puzzle','Magic','Tower_Defense','Turn-Based_Tactics']",50000,100000,0.0
460640,Breached,Drama Drifters,Nkidu Games Inc.,54%,"['Adventure', 'Indie']","['Adventure', 'Indie', 'Sci-fi', 'Walking Simulator', 'Mystery', 'Story Rich']",$6.99 ,"['Adventure','Indie']","['Adventure','Indie','Sci-fi','Walking_Simulator','Mystery','Story_Rich']",0,20000,0.0
460700,Song of the Deep,Insomniac Games,GameTrust Games,71%,['Adventure'],"['Adventure', 'Metroidvania', 'Underwater', 'Female Protagonist', 'Action', '2D', 'Platformer', 'Great Soundtrack', 'Puzzle', 'Indie']",$14.99 ,['Adventure'],"['Adventure','Metroidvania','Underwater','Female_Protagonist','Action','2D','Platformer','Great_Soundtrack','Puzzle','Indie']",50000,100000,0.0
460790,Bayonetta,PlatinumGames,SEGA,90%,"['Action', 'Adventure']","['Action', 'Female Protagonist', 'Hack and Slash', 'Sexual Content', 'Nudity', 'Singleplayer', 'Spectacle fighter', 'Great Soundtrack', 'Character Action Game', 'Mature', 'Adventure', 'Fantasy', 'Fast-Paced', 'Third Person', ""Beat 'em up"", 'Comedy', 'Classic', 'Anime', 'Gore', 'Atmospheric']",$19.99 ,"['Action','Adventure']","['Action','Female_Protagonist','Hack_and_Slash','Sexual_Content','Nudity','Singleplayer','Spectacle_fighter','Great_Soundtrack','Character_Action_Game','Mature','Adventure','Fantasy','Fast-Paced','Third_Person',""Beat_'em_up"",'Comedy','Classic','Anime','Gore','Atmospheric']",500000,1000000,1.0
460810,Vanquish,PlatinumGames,SEGA,78%,['Action'],"['Action', 'Third-Person Shooter', 'Sci-fi', 'Singleplayer', 'Fast-Paced', 'Shooter', 'Third Person', 'Bullet Time', 'Futuristic', 'Mechs', 'Robots', 'Arcade', 'Great Soundtrack', 'Character Action Game', 'Adventure', 'Classic', 'Hack and Slash', 'Cyberpunk', 'Story Rich', 'Difficult']",$19.99 ,['Action'],"['Action','Third-Person_Shooter','Sci-fi','Singleplayer','Fast-Paced','Shooter','Third_Person','Bullet_Time','Futuristic','Mechs','Robots','Arcade','Great_Soundtrack','Character_Action_Game','Adventure','Classic','Hack_and_Slash','Cyberpunk','Story_Rich','Difficult']",200000,500000,1.0
460920,Steep,Ubisoft Annecy,Ubisoft,72%,"['Action', 'Sports']","['Sports', 'Open World', 'Multiplayer', 'Action', 'Simulation', 'Atmospheric', 'Exploration', 'Great Soundtrack', 'Adventure', 'First-Person', 'Racing', 'Singleplayer', 'Co-op', 'Third Person', 'Realistic', 'Sandbox', 'Casual', 'Snowboarding', 'VR', 'Skiing']",$29.99 ,"['Action','Sports']","['Sports','Open_World','Multiplayer','Action','Simulation','Atmospheric','Exploration','Great_Soundtrack','Adventure','First-Person','Racing','Singleplayer','Co-op','Third_Person','Realistic','Sandbox','Casual','Snowboarding','VR','Skiing']",500000,1000000,1.0
460950,Katana ZERO,Askiisoft,Devolver Digital,83%,"['Action', 'Indie']","['Platformer', 'Pixel Graphics', 'Action', 'Great Soundtrack', 'Cyberpunk', 'Story Rich', '2D Platformer', 'Indie', '2D', 'Violent', 'Hack and Slash', 'Difficult', 'Singleplayer', 'Fast-Paced', 'Time Manipulation', 'Gore', 'Retro', 'Ninja', 'Noir', 'Sci-fi']",$14.99 ,"['Action','Indie']","['Platformer','Pixel_Graphics','Action','Great_Soundtrack','Cyberpunk','Story_Rich','2D_Platformer','Indie','2D','Violent','Hack_and_Slash','Difficult','Singleplayer','Fast-Paced','Time_Manipulation','Gore','Retro','Ninja','Noir','Sci-fi']",500000,1000000,1.0
461330,Masquerada: Songs and Shadows Demo,Witching Hour Studios,Ysbryd Games,64%,"['Indie', 'RPG']","['RPG', 'Indie', 'Story Rich', 'Linear', 'Real-Time with Pause']",$0.00 ,"['Indie','RPG']","['RPG','Indie','Story_Rich','Linear','Real-Time_with_Pause']",0,20000,0.0
461470,The Preposterous Awesomeness of Everything Demo,Joe Richardson,Joe Richardson,54%,"['Adventure', 'Indie']","['Adventure', 'Indie', 'Point & Click', 'Nudity', 'Satire', 'Surreal', '2D', 'Funny', 'Dark Comedy', 'Philisophical', 'Singleplayer', 'Story Rich', 'Puzzle']",$0.00 ,"['Adventure','Indie']","['Adventure','Indie','Point_&_Click','Nudity','Satire','Surreal','2D','Funny','Dark_Comedy','Philisophical','Singleplayer','Story_Rich','Puzzle']",0,20000,0.0
461950,Beat Cop,Pixel Crow,11 bit studios,71%,"['Adventure', 'Indie', 'Simulation']","['Pixel Graphics', 'Indie', 'Adventure', 'Retro', 'Simulation', '1980s', 'Comedy', 'Crime', 'Singleplayer', 'Sexual Content', 'Point & Click', '2D', 'Violent', 'Choices Matter', 'Great Soundtrack', 'Detective', 'Story Rich', 'Cats', 'Multiple Endings']",$14.99 ,"['Adventure','Indie','Simulation']","['Pixel_Graphics','Indie','Adventure','Retro','Simulation','1980s','Comedy','Crime','Singleplayer','Sexual_Content','Point_&_Click','2D','Violent','Choices_Matter','Great_Soundtrack','Detective','Story_Rich','Cats','Multiple_Endings']",100000,200000,1.0
462360,MilitAnt Demo,Xibalba Studios,Xibalba Studios,41%,[''],"['Action', 'Indie', 'Shooter', 'Platformer']",$0.00 ,[''],"['Action','Indie','Shooter','Platformer']",0,20000,0.0
462601,Raiders of the Broken Planet - Ultimate Edition,MercurySteam,Mercury Steam Entertainment s.l,54%,"['Nudity', 'Violent', 'Action', 'Adventure', 'Indie']","['Violent', 'Action', 'Indie', 'Nudity', 'Adventure']",$0.00 ,"['Nudity','Violent','Action','Adventure','Indie']","['Violent','Action','Indie','Nudity','Adventure']",0,20000,0.0
462770,Pyre,Supergiant Games,Supergiant Games,82%,"['Action', 'Indie', 'RPG']","['Indie', 'RPG', 'Great Soundtrack', 'Story Rich', 'Action', 'Visual Novel', 'Sports', 'Atmospheric', 'Hand-drawn', 'Fantasy', 'Choices Matter', 'Singleplayer', 'Colorful', 'Party-Based RPG', 'Adventure', 'Local Multiplayer', 'Lore-Rich', 'Multiple Endings', 'Interactive Fiction', 'Stylized']",$19.99 ,"['Action','Indie','RPG']","['Indie','RPG','Great_Soundtrack','Story_Rich','Action','Visual_Novel','Sports','Atmospheric','Hand-drawn','Fantasy','Choices_Matter','Singleplayer','Colorful','Party-Based_RPG','Adventure','Local_Multiplayer','Lore-Rich','Multiple_Endings','Interactive_Fiction','Stylized']",500000,1000000,1.0
463170,Jagged Alliance: Rage!,Cliffhanger Productions,HandyGames,59%,"['Adventure', 'RPG', 'Simulation', 'Strategy']","['RPG', 'Strategy', 'Adventure', 'Simulation', 'Violent', 'Gore', 'Turn-Based', 'Turn-Based Strategy', 'Military', '3D', 'Turn-Based Tactics', 'Resource Management', 'Tactical', 'Tactical RPG', 'Indie', 'Team-Based']",$19.99 ,"['Adventure','RPG','Simulation','Strategy']","['RPG','Strategy','Adventure','Simulation','Violent','Gore','Turn-Based','Turn-Based_Strategy','Military','3D','Turn-Based_Tactics','Resource_Management','Tactical','Tactical_RPG','Indie','Team-Based']",0,20000,0.0
463700,Super Cloudbuilt,Coilworks,Double Eleven,76%,"['Action', 'Indie']","['Action', 'Indie', 'Parkour', 'Female Protagonist', '3D Platformer', 'Difficult', 'Great Soundtrack', 'Fast-Paced', 'Platformer', 'Third Person']",$19.99 ,"['Action','Indie']","['Action','Indie','Parkour','Female_Protagonist','3D_Platformer','Difficult','Great_Soundtrack','Fast-Paced','Platformer','Third_Person']",20000,50000,0.0
464060,RUINER,Reikon Games,Devolver Digital,75%,"['Action', 'Indie']","['Cyberpunk', 'Action', 'Great Soundtrack', 'Top-Down Shooter', 'Indie', 'Twin Stick Shooter', 'Violent', 'Gore', 'Isometric', 'Difficult', 'Atmospheric', 'Singleplayer', 'Sci-fi', 'Shooter', 'Top-Down', 'Dystopian ', 'Third Person', 'Hack and Slash', 'Open World', 'Fast-Paced']",$19.99 ,"['Action','Indie']","['Cyberpunk','Action','Great_Soundtrack','Top-Down_Shooter','Indie','Twin_Stick_Shooter','Violent','Gore','Isometric','Difficult','Atmospheric','Singleplayer','Sci-fi','Shooter','Top-Down','Dystopian_','Third_Person','Hack_and_Slash','Open_World','Fast-Paced']",500000,1000000,1.0
464150,Regalia: Of Men and Monarchs,Pixelated Milk,Pixelated Milk,73%,"['Indie', 'RPG', 'Simulation', 'Strategy']","['RPG', 'Indie', 'Strategy', 'Simulation', 'Turn-Based', 'Tactical RPG', 'Anime', 'Tactical']",$5.99 ,"['Indie','RPG','Simulation','Strategy']","['RPG','Indie','Strategy','Simulation','Turn-Based','Tactical_RPG','Anime','Tactical']",0,20000,0.0
464340,Syberia 3,Microids,Microids,51%,['Adventure'],"['Adventure', 'Puzzle', 'Story Rich', 'Female Protagonist', 'Atmospheric', 'Point & Click', 'Singleplayer', 'Great Soundtrack', 'Steampunk', 'Third Person', 'Hidden Object', 'Controller', 'Open World', 'Mystery', 'Choices Matter']",$3.99 ,['Adventure'],"['Adventure','Puzzle','Story_Rich','Female_Protagonist','Atmospheric','Point_&_Click','Singleplayer','Great_Soundtrack','Steampunk','Third_Person','Hidden_Object','Controller','Open_World','Mystery','Choices_Matter']",100000,200000,1.0
464880,Stars in Shadow,Ashdar Games,Iceberg Interactive,75%,"['Indie', 'Strategy', 'in Early Access']","['Strategy', 'Indie', '4X', 'Turn-Based Strategy', 'Space', 'Turn-Based Combat', 'Sci-fi', 'Turn-Based', 'Turn-Based Tactics']",$24.99 ,"['Indie','Strategy','in_Early_Access']","['Strategy','Indie','4X','Turn-Based_Strategy','Space','Turn-Based_Combat','Sci-fi','Turn-Based','Turn-Based_Tactics']",50000,100000,0.0
464920,Surviving Mars,Haemimont Games,Paradox Interactive,76%,"['Simulation', 'Strategy']","['Strategy', 'Colony Sim', 'City Builder', 'Survival', 'Space', 'Mars', 'Base-Building', 'Simulation', 'Sci-fi', 'Resource Management', 'Singleplayer', 'Building', 'Management', 'Space Sim', 'Futuristic', 'Sandbox', 'RTS', 'Great Soundtrack', 'Open World', 'Moddable']",$29.99 ,"['Simulation','Strategy']","['Strategy','Colony_Sim','City_Builder','Survival','Space','Mars','Base-Building','Simulation','Sci-fi','Resource_Management','Singleplayer','Building','Management','Space_Sim','Futuristic','Sandbox','RTS','Great_Soundtrack','Open_World','Moddable']",500000,1000000,1.0
465100,LUNA The Shadow Dust,Lantern Studio,Coconut Island Games,75%,"['Adventure', 'Casual', 'Indie']","['Adventure', 'Casual', 'Indie', 'Point & Click', 'Hand-drawn', 'Puzzle', 'Great Soundtrack', 'Atmospheric', 'Beautiful', 'Cartoon', 'Fantasy', 'Stylized', '2D', 'Singleplayer', 'Story Rich', 'Cute', 'Mystery', 'Female Protagonist']",$19.99 ,"['Adventure','Casual','Indie']","['Adventure','Casual','Indie','Point_&_Click','Hand-drawn','Puzzle','Great_Soundtrack','Atmospheric','Beautiful','Cartoon','Fantasy','Stylized','2D','Singleplayer','Story_Rich','Cute','Mystery','Female_Protagonist']",20000,50000,0.0
465200,Fury Unleashed,Awesome Games Studio,Awesome Games Studio,79%,"['Action', 'Adventure', 'Indie', 'RPG']","['Rogue-like', 'Action Roguelike', 'Platformer', 'Shooter', 'Fast-Paced', 'Replay Value', '2D', 'Difficult', '2D Platformer', 'Rogue-lite', 'Old School', 'Side Scroller', 'RPG', 'Combat', 'Co-op', 'Inventory Management', 'Perma Death', 'Local Multiplayer', 'Multiplayer', 'Local Co-Op']",$19.99 ,"['Action','Adventure','Indie','RPG']","['Rogue-like','Action_Roguelike','Platformer','Shooter','Fast-Paced','Replay_Value','2D','Difficult','2D_Platformer','Rogue-lite','Old_School','Side_Scroller','RPG','Combat','Co-op','Inventory_Management','Perma_Death','Local_Multiplayer','Multiplayer','Local_Co-Op']",20000,50000,0.0
465280,Yesterday Origins,Pendulo Studios,Microids,74%,['Adventure'],"['Adventure', 'Point & Click', 'Mystery', 'Singleplayer', 'Puzzle', 'Dark']",$1.49 ,['Adventure'],"['Adventure','Point_&_Click','Mystery','Singleplayer','Puzzle','Dark']",100000,200000,1.0
465650,Out of the Park Baseball 18,Out of the Park Developments,Out of the Park Developments,86%,"['Indie', 'Simulation', 'Sports', 'Strategy']","['Baseball', 'Sports', 'Simulation', 'Strategy', 'Indie', 'Management']",$19.99 ,"['Indie','Simulation','Sports','Strategy']","['Baseball','Sports','Simulation','Strategy','Indie','Management']",20000,50000,0.0
465660,Franchise Hockey Manager 3,Out of the Park Developments,Out of the Park Developments,64%,"['Indie', 'Simulation', 'Sports', 'Strategy']","['Sports', 'Strategy', 'Simulation', 'Indie', 'Hockey']",$19.99 ,"['Indie','Simulation','Sports','Strategy']","['Sports','Strategy','Simulation','Indie','Hockey']",0,20000,0.0
465760,Scrap Garden,Egidijus Bachur,Flazm,58%,"['Action', 'Adventure', 'Indie']","['Adventure', 'Indie', 'Action', 'Robots', 'Exploration', '3D Platformer', 'Singleplayer', 'Third Person', 'Family Friendly', 'Post-apocalyptic', 'Cute', 'Atmospheric', 'Dragons', 'Controller', 'Physics', 'Casual', 'Short', 'Platformer', 'Puzzle-Platformer', 'Puzzle']",$9.99 ,"['Action','Adventure','Indie']","['Adventure','Indie','Action','Robots','Exploration','3D_Platformer','Singleplayer','Third_Person','Family_Friendly','Post-apocalyptic','Cute','Atmospheric','Dragons','Controller','Physics','Casual','Short','Platformer','Puzzle-Platformer','Puzzle']",100000,200000,1.0
466160,Arelite Core,Dragon Slumber,Dragon Slumber,59%,"['Indie', 'RPG']","['Indie', 'RPG', 'Adventure', 'Singleplayer', 'Story Rich', 'Great Soundtrack', 'RPGMaker', '2D']",$19.99 ,"['Indie','RPG']","['Indie','RPG','Adventure','Singleplayer','Story_Rich','Great_Soundtrack','RPGMaker','2D']",0,20000,0.0
466300,Planescape: Torment: Enhanced Edition,Beamdog,Beamdog,85%,"['Adventure', 'RPG']","['RPG', 'Story Rich', 'Classic', 'Isometric', 'Dark Fantasy', 'CRPG', 'Party-Based RPG', 'Choices Matter', 'Adventure', 'Fantasy', 'Atmospheric', 'Singleplayer', 'Dungeons & Dragons', 'Philosophical', 'Cult Classic', 'Great Soundtrack', 'Real-Time with Pause', 'Tactical RPG', 'Strategy', 'Retro']",$19.99 ,"['Adventure','RPG']","['RPG','Story_Rich','Classic','Isometric','Dark_Fantasy','CRPG','Party-Based_RPG','Choices_Matter','Adventure','Fantasy','Atmospheric','Singleplayer','Dungeons_&_Dragons','Philosophical','Cult_Classic','Great_Soundtrack','Real-Time_with_Pause','Tactical_RPG','Strategy','Retro']",200000,500000,1.0
466350,Fossil Echo,Awaceb,Awaceb,61%,"['Action', 'Adventure', 'Indie']","['Adventure', 'Action', 'Indie', 'Great Soundtrack', 'Soundtrack', 'Platformer', '2D', 'Short']",$9.99 ,"['Action','Adventure','Indie']","['Adventure','Action','Indie','Great_Soundtrack','Soundtrack','Platformer','2D','Short']",20000,50000,0.0
466560,Northgard,Shiro Games,Shiro Games,80%,"['Indie', 'Simulation', 'Strategy', 'in Early Access']","['City Builder', 'RTS', 'Strategy', 'Colony Sim', 'Resource Management', 'Multiplayer', 'Medieval', 'Survival', 'Real-Time', 'Simulation', 'Indie', 'War', 'Mythology', 'Singleplayer', 'Co-op', 'Management', '4X', 'Atmospheric', 'Early Access', 'Adventure']",$29.99 ,"['Indie','Simulation','Strategy','in_Early_Access']","['City_Builder','RTS','Strategy','Colony_Sim','Resource_Management','Multiplayer','Medieval','Survival','Real-Time','Simulation','Indie','War','Mythology','Singleplayer','Co-op','Management','4X','Atmospheric','Early_Access','Adventure']",1000000,2000000,1.0
